"Location Properties"
"Location Name = Nisq_mixing_riverright"
"Location ID = 6cbece44-55a5-43ce-a424-1e8cc945afa5"
"Latitude = 46.74944342904234 °"
"Longitude = -121.80770118879015 °"
""
"Report Properties"
"Start Time = 2025-07-15 17:18:35"
"Time Offset = -07:00:00"
"Duration = 00:13:09"
"Readings = 790"
""
"Instrument Properties"
"Device Model = Aqua TROLL 200"
"Device SN = 790478"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 670831"
""
""
"Date Time","Pressure (psi) (790478)","Temperature (°C) (790478)","Depth (ft) (790478)","Actual Conductivity (µS/cm) (790478)","Specific Conductivity (µS/cm) (790478)","Salinity (PSU) (790478)","Total Dissolved Solids (ppt) (790478)","Resistivity (Ω⋅cm) (790478)","Density (g/cm³) (790478)","Barometric Pressure (mbar) (670831)","Temperature (°C) (670831)","Latitude (°)","Longitude (°)","Marked"
"2025-07-15 17:19:00","0.87748855","11.876002","2.0250325","22.295595","29.753975","0.012612956","0.019340083","44851.906","0.9995236","918.60834","23.530397","46.75086803142914","-121.80462504126477",""
"2025-07-15 17:19:01","0.8781027","11.876164","2.0264497","22.294176","29.751959","0.012611991","0.019338772","44854.766","0.9995236","918.626","23.538939","46.75086803142914","-121.80462504126477",""
"2025-07-15 17:19:02","0.8781115","11.876188","2.0264702","22.294115","29.75186","0.012611944","0.019338708","44854.887","0.9995236","918.6279","23.539232","46.75086803142914","-121.80462504126474",""
"2025-07-15 17:19:03","0.8781203","11.876212","2.0264904","22.294056","29.75176","0.012611898","0.019338645","44855.008","0.9995236","918.6299","23.539528","46.750868031429164","-121.80462504126474",""
"2025-07-15 17:19:04","0.877901","11.876518","2.0259845","22.30474","29.765787","0.012618631","0.01934776","44833.52","0.9995235","918.5763","23.530949","46.75086803142917","-121.80462504126474",""
"2025-07-15 17:19:05","0.87790287","11.876541","2.0259888","22.305338","29.766567","0.0126190055","0.019348267","44832.32","0.9995235","918.5736","23.53065","46.750868031429185","-121.80462504126474",""
"2025-07-15 17:19:06","0.87739533","11.876856","2.0248175","22.302397","29.762403","0.012617013","0.019345563","44838.234","0.9995235","918.5973","23.530361","46.750868031429185","-121.80462504126474",""
"2025-07-15 17:19:07","0.8773582","11.876883","2.0247319","22.302467","29.762476","0.01261705","0.019345611","44838.09","0.9995235","918.59753","23.530138","46.750868031429185","-121.80462504126474",""
"2025-07-15 17:19:08","0.87732106","11.876909","2.0246463","22.302536","29.76255","0.012617085","0.019345658","44837.95","0.9995235","918.5978","23.529913","46.750868031429185","-121.80462504126474",""
"2025-07-15 17:19:09","0.87792796","11.876991","2.026047","22.300323","29.759533","0.0126156425","0.019343697","44842.4","0.99952346","918.5642","23.521338","46.750868031429185","-121.80462504126471",""
"2025-07-15 17:19:10","0.877952","11.877005","2.0261023","22.300114","29.759243","0.012615504","0.019343508","44842.82","0.99952346","918.56274","23.520813","46.750868031429185","-121.80462504126471",""
"2025-07-15 17:19:11","0.877976","11.877017","2.0261576","22.299904","29.758953","0.012615365","0.01934332","44843.242","0.99952346","918.56134","23.52029","46.75086803142919","-121.80462504126471",""
"2025-07-15 17:19:12","0.8781324","11.877262","2.0265186","22.301025","29.760265","0.012615996","0.019344173","44840.99","0.99952346","918.5959","23.520214","46.75086803142919","-121.80462504126471",""
"2025-07-15 17:19:13","0.8781568","11.877278","2.0265749","22.301037","29.760267","0.012615997","0.019344173","44840.965","0.99952346","918.59705","23.519989","46.7508680314292","-121.80462504126471",""
"2025-07-15 17:19:14","0.87863743","11.877512","2.0276842","22.283747","29.737017","0.012604845","0.019329062","44875.766","0.9995234","918.5898","23.52","46.750868031429206","-121.80462504126471",""
"2025-07-15 17:19:15","0.8786703","11.877532","2.02776","22.282711","29.73562","0.012604175","0.019328155","44877.848","0.9995234","918.59015","23.52","46.75086803142922","-121.80462504126471",""
"2025-07-15 17:19:16","0.8787031","11.877552","2.0278358","22.281675","29.734224","0.012603505","0.019327246","44879.93","0.9995234","918.5906","23.52","46.75086803142923","-121.80462504126471",""
"2025-07-15 17:19:17","0.87798434","11.865479","2.0261745","22.273413","29.732344","0.012602406","0.019326022","44896.582","0.9995247","918.5814","23.511395","46.75086803142923","-121.80462504126471",""
"2025-07-15 17:19:18","0.877953","11.8647585","2.026102","22.272484","29.731651","0.012602062","0.019325573","44898.45","0.99952483","918.5807","23.510876","46.75086803142923","-121.80462504126471",""
"2025-07-15 17:19:19","0.87792164","11.8640375","2.0260293","22.271557","29.73096","0.012601718","0.019325122","44900.316","0.9995249","918.57996","23.510357","46.75086803142924","-121.80462504126471",""
"2025-07-15 17:19:20","0.87840915","11.861693","2.027154","22.270304","29.731068","0.012601733","0.019325193","44902.844","0.9995252","918.5888","23.501394","46.75086803142924","-121.80462504126471",""
"2025-07-15 17:19:21","0.87842065","11.861252","2.0271804","22.270016","29.73102","0.0126017025","0.019325161","44903.426","0.99952525","918.5891","23.50064","46.75086803142924","-121.80462504126471",""
"2025-07-15 17:19:22","0.87795085","11.859339","2.0260956","22.264715","29.72539","0.012598974","0.019321505","44914.117","0.9995254","918.6063","23.500364","46.75086803142924","-121.8046250412647",""
"2025-07-15 17:19:23","0.8779338","11.85917","2.0260563","22.264353","29.725035","0.0125988005","0.019321274","44914.848","0.9995255","918.6076","23.500137","46.75086803142924","-121.80462504126467",""
"2025-07-15 17:19:24","0.8779168","11.859","2.0260172","22.26399","29.724682","0.012598628","0.019321043","44915.58","0.9995255","918.6089","23.49991","46.75086803142924","-121.80462504126467",""
"2025-07-15 17:19:25","0.87800634","11.856955","2.0262234","22.271822","29.736687","0.012604352","0.019328848","44899.785","0.9995257","918.6177","23.5","46.75086803142924","-121.80462504126464",""
"2025-07-15 17:19:26","0.87799984","11.856784","2.0262084","22.272161","29.737268","0.012604628","0.019329226","44899.1","0.9995258","918.61865","23.5","46.75086803142924","-121.80462504126464",""
"2025-07-15 17:19:27","0.8779933","11.856613","2.0261931","22.2725","29.73785","0.012604903","0.019329604","44898.42","0.9995258","918.6196","23.5","46.75086803142924","-121.80462504126464",""
"2025-07-15 17:19:28","0.87789536","11.855341","2.0259666","22.278316","29.746584","0.012609073","0.01933528","44886.695","0.99952596","918.6283","23.491169","46.75086803142924","-121.80462504126464",""
"2025-07-15 17:19:29","0.8778916","11.855212","2.0259578","22.278858","29.747406","0.012609464","0.019335814","44885.6","0.99952596","918.629","23.490639","46.75086803142925","-121.80462504126464",""
"2025-07-15 17:19:30","0.87837243","11.854558","2.0270674","22.269827","29.735842","0.012603909","0.019328298","44903.805","0.999526","918.62085","23.490368","46.750868031429256","-121.80462504126464",""
"2025-07-15 17:19:31","0.87839967","11.854486","2.0271304","22.269402","29.735325","0.01260366","0.019327963","44904.668","0.999526","918.62054","23.490139","46.750868031429256","-121.80462504126464",""
"2025-07-15 17:19:32","0.8784269","11.854416","2.027193","22.268974","29.73481","0.012603411","0.019327627","44905.527","0.999526","918.6203","23.489912","46.750868031429256","-121.80462504126464",""
"2025-07-15 17:19:33","0.8777803","11.854342","2.025701","22.271404","29.738108","0.012604992","0.019329771","44900.625","0.999526","918.6027","23.49","46.750868031429256","-121.80462504126464",""
"2025-07-15 17:19:34","0.8777532","11.8543215","2.0256383","22.271322","29.738016","0.012604947","0.019329712","44900.79","0.999526","918.60144","23.49","46.75086803142926","-121.80462504126461",""
"2025-07-15 17:19:35","0.877726","11.8543005","2.0255756","22.271242","29.737923","0.0126049025","0.01932965","44900.953","0.999526","918.60016","23.49","46.75086803142926","-121.80462504126461",""
"2025-07-15 17:19:36","0.8783822","11.853498","2.0270896","22.27397","29.742176","0.012606929","0.019332414","44895.453","0.99952614","918.5914","23.481195","46.75086803142927","-121.80462504126461",""
"2025-07-15 17:19:37","0.87840503","11.853448","2.0271423","22.27419","29.74251","0.012607088","0.01933263","44895.008","0.99952614","918.5904","23.48067","46.75086803142926","-121.80462504126459",""
"2025-07-15 17:19:38","0.87778234","11.85304","2.025705","22.278214","29.748188","0.012609809","0.01933632","44886.902","0.9995262","918.5985","23.471922","46.75086803142926","-121.80462504126457",""
"2025-07-15 17:19:39","0.8777595","11.852996","2.0256524","22.278522","29.748632","0.012610022","0.019336611","44886.28","0.9995262","918.5988","23.471172","46.75086803142926","-121.80462504126457",""
"2025-07-15 17:19:40","0.8777366","11.852951","2.0255997","22.278831","29.749079","0.012610235","0.019336902","44885.66","0.9995262","918.5991","23.470425","46.75086803142926","-121.80462504126457",""
"2025-07-15 17:19:41","0.8781243","11.852561","2.0264943","22.277111","29.747082","0.012609266","0.019335603","44889.13","0.99952626","918.59076","23.478928","46.75086803142926","-121.80462504126457",""
"2025-07-15 17:19:42","0.8781319","11.852528","2.026512","22.277105","29.7471","0.012609275","0.019335616","44889.137","0.99952626","918.5905","23.479227","46.750868031429256","-121.80462504126457",""
"2025-07-15 17:19:43","0.8781396","11.852493","2.0265296","22.277102","29.747122","0.012609284","0.01933563","44889.145","0.99952626","918.5902","23.479527","46.750868031429256","-121.80462504126454",""
"2025-07-15 17:19:44","0.87815535","11.8521805","2.026566","22.273338","29.742332","0.012606981","0.019332517","44896.73","0.99952626","918.5987","23.47097","46.75086803142926","-121.80462504126454",""
"2025-07-15 17:19:45","0.87816596","11.852152","2.0265906","22.273073","29.742","0.012606821","0.0193323","44897.266","0.99952626","918.599","23.47067","46.75086803142926","-121.80462504126454",""
"2025-07-15 17:19:46","0.87858355","11.852064","2.0275543","22.273993","29.743294","0.012607442","0.01933314","44895.41","0.99952626","918.532","23.46197","46.75086803142927","-121.80462504126454",""
"2025-07-15 17:19:47","0.87860924","11.852051","2.0276134","22.273962","29.743265","0.012607428","0.019333122","44895.47","0.99952626","918.5281","23.461226","46.75086803142927","-121.80462504126454",""
"2025-07-15 17:19:48","0.878635","11.852038","2.0276728","22.273933","29.743235","0.012607413","0.019333102","44895.53","0.99952626","918.5242","23.460484","46.75086803142928","-121.80462504126454",""
"2025-07-15 17:19:49","0.87807965","11.85219","2.0263913","22.27366","29.742754","0.012607186","0.01933279","44896.08","0.99952626","918.5655","23.460312","46.750868031429285","-121.80462504126454",""
"2025-07-15 17:19:50","0.8780558","11.852198","2.0263364","22.273668","29.74276","0.012607188","0.019332793","44896.066","0.99952626","918.56635","23.46009","46.75086803142928","-121.80462504126452",""
"2025-07-15 17:19:51","0.878032","11.852204","2.0262814","22.273674","29.742764","0.01260719","0.019332796","44896.05","0.99952626","918.5672","23.459867","46.75086803142927","-121.80462504126452",""
"2025-07-15 17:19:52","0.8780205","11.85316","2.0262551","22.28378","29.755531","0.012613333","0.019341096","44875.69","0.99952614","918.56866","23.451206","46.75086803142927","-121.80462504126449",""
"2025-07-15 17:19:53","0.8780056","11.853221","2.0262206","22.284374","29.75628","0.012613692","0.019341582","44874.492","0.99952614","918.56976","23.450682","46.75086803142927","-121.80462504126449",""
"2025-07-15 17:19:54","0.8781413","11.853633","2.0265338","22.28892","29.762037","0.012616458","0.019345324","44865.344","0.9995261","918.5275","23.441938","46.75086803142927","-121.80462504126446",""
"2025-07-15 17:19:55","0.8781497","11.853681","2.0265532","22.289438","29.762693","0.012616775","0.019345751","44864.3","0.9995261","918.5249","23.441189","46.75086803142927","-121.80462504126446",""
"2025-07-15 17:19:56","0.87815803","11.853729","2.0265725","22.289959","29.763351","0.012617091","0.01934618","44863.254","0.9995261","918.5223","23.440441","46.75086803142927","-121.80462504126444",""
"2025-07-15 17:19:57","0.87816125","11.854218","2.0265799","22.27686","29.74549","0.012608531","0.019334568","44889.633","0.999526","918.53845","23.440308","46.75086803142928","-121.80462504126444",""
"2025-07-15 17:19:58","0.8781649","11.854257","2.0265882","22.276173","29.744541","0.012608077","0.019333951","44891.016","0.999526","918.5384","23.440083","46.75086803142926","-121.80462504126442",""
"2025-07-15 17:19:59","0.87816846","11.854297","2.0265965","22.275486","29.743595","0.012607624","0.019333337","44892.4","0.999526","918.53827","23.439857","46.750868031429256","-121.80462504126442",""
"2025-07-15 17:20:00","0.87802595","11.853802","2.0262675","22.286325","29.758446","0.012614739","0.01934299","44870.562","0.9995261","918.5305","23.44","46.75086803142925","-121.80462504126442",""
"2025-07-15 17:20:01","0.87801766","11.853785","2.0262485","22.286638","29.758877","0.012614945","0.01934327","44869.934","0.9995261","918.53046","23.44","46.75086803142925","-121.80462504126442",""
"2025-07-15 17:20:02","0.8776252","11.853689","2.025343","22.273361","29.741217","0.012606474","0.01933179","44896.684","0.9995261","918.53015","23.423092","46.750868031429256","-121.80462504126439",""
